Compute Name,Instance UUID,Instance Name,Total CPUS,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
overcloud-RM18AvrsReadyCompute-5,instance-000043a2,ZTE_RCP_61_CMP_371_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-5,instance-00004249,ZTE_RCP_61_OMP_L,4,'9','49','14','54',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-0000424f,ZTE_RCP_61_IPI_11_R,4,'13','53','9','49',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-0000429a,ZTE_RCP_61_CDB_751_R,4,'14','54','3','43',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-000042dc,ZTE_RCP_61_CMP_311_R,4,'5','45','16','56',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-00004321,ZTE_RCP_61_CMP_332_L,4,'28','68','31','71',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-00004357,ZTE_RCP_61_CMP_351_R,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-00004393,ZTE_RCP_61_CMP_368_L,4,'38','78','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-00004252,ZTE_RCP_61_OMM_L,2,'8','48',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-4,instance-00004222,ZTE_RCP_61_SMP_53_R,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-7,instance-000043e4,vDSCTB01_SSAP2_1,8,'18','58','52','12','8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-00004297,ZTE_RCP_61_CDB_763_R,4,'9','49','54','14',32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-000042cd,ZTE_RCP_61_CMP_303_R,4,'3','43','5','45',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-000042fd,ZTE_RCP_61_CMP_314_L,4,'33','73','26','66',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-000042f7,ZTE_RCP_61_CMP_318_L,4,'68','28','71','31',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-00004378,ZTE_RCP_61_CMP_355_R,4,'78','38','37','77',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-0000421c,ZTE_RCP_61_GDB_101_R,4,'18','58','52','12',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-RM18AvrsReadyCompute-6,instance-00004267,ZTE_RCP_61_IPI_6_L,4,'8','48','13','53',16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-0000114c,ZTE_MSCS_71_SPU_8_S,8,'43','7','16','52','2','38','8','44',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-000005c1,vDSCTB01_OMU_OMUBIG_1,8,'9','45','3','39','48','12','49','13',16384,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-00002ca7,ZTE_MSCS_74_SPU_9_S,8,'24','60','33','69','67','31','66','30',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-000010fb,ZTE_MSCS_71_SPU_1_S,8,'50','14','51','15','11','47','42','6',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-00001134,ZTE_MSCS_71_OMP_R,2,'10','46',6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-46,instance-00001182,ZTE_MSCS_71_CDN_4_L,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-00001257,vDRA_ISB_SDAU_5,4,'43','7','16','52',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-00001724,ZTE_MSCS_73_CDN_4_R,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-00002ca4,ZTE_MSCS_74_SPU_11_S,8,'26','62','35','71','25','61','64','28',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-000017f3,ZTE_MSCS_73_SPU_16_S,8,'50','14','51','15','10','46','11','47',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-0000372d,ZTE_vUSPP_45_CMP_2,8,'42','6','41','5','9','45','3','39',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-000038da,ZTE_vUSPP_45_PDSA_25,8,'24','60','33','69','67','31','66','30',24576,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-47,instance-00001254,vDRA_ISB_SDAU_1,4,'2','38','8','44',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-00001101,ZTE_MSCS_71_SIPI_1_S,4,'43','7','16','52',4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-00001149,ZTE_MSCS_71_SPU_11_S,8,'42','6','41','5','9','45','3','39',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-0000111c,ZTE_MSCS_71_SPU_3_S,8,'50','14','51','15','10','46','11','47',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-00001110,ZTE_MSCS_71_VMP_3_S,4,'2','38','8','44',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-0000117c,ZTE_MSCS_71_CDN_5_R,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-00001116,ZTE_MSCS_71_VMP_2_S,4,'48','12','49','13',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-45,instance-00001146,ZTE_MSCS_71_SPU_12_S,8,'24','60','33','69','67','31','66','30',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-00002c92,ZTE_MSCS_74_SPU_6_S,8,'43','7','16','52','2','38','8','44',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-000010f5,ZTE_MSCS_71_CDN_1_R,4,'50','14','51','15',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-0000118e,ZTE_MSCS_71_CDN_3_L,4,'65','29','34','70',34816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-00002c98,ZTE_MSCS_74_VMP_2_S,4,'10','46','11','47',14336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-000043e7,vDSCTB01_SDAU_0,4,'25','61','64','28',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-00003757,vDSCTB01_SS7U_0,4,'10','46','11','47',8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-42,instance-0000113d,ZTE_MSCS_71_SPU_14_S,8,'24','60','33','69','67','31','66','30',28672,,,,,,,,,,,,,,,,,,,,,,,,
overcloud-AvrsReadyCompute-43,instance-0000113a,ZTE_MSCS_71_SPU_10_S,8,'43','7','16','52','2','38','8','44',28672,,,,,,,,,,,,,,,,,,,,,,,,
